timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:19:41+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,332.503,142,30,14.053,65.956,85.927,71.6,2400.0,,925.781
2026-08-14T12:19:43+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,335.009,143,30,11.986,84.218,95.066,73.25,2400.0,,924.156
2026-08-14T12:19:45+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,337.298,144,30,13.12,69.204,92.968,71.6,2400.0,,925.547
2026-08-14T12:19:48+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,339.518,145,30,13.528,71.85,94.034,71.6,2400.0,,927.344
2026-08-14T12:19:50+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,341.923,146,30,12.486,80.922,104.473,70.5,2400.0,,924.172
2026-08-14T12:19:53+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,344.543,147,30,11.458,84.473,105.091,71.6,2400.0,,925.797
2026-08-14T12:19:55+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,347.089,148,30,11.795,82.798,94.321,72.7,2400.0,,925.797
2026-08-14T12:19:57+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,349.445,149,30,12.75,81.509,91.951,71.6,2400.0,,925.625
2026-08-14T12:20:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,351.528,150,30,14.413,67.623,87.795,71.6,2400.0,,924.078
2026-08-14T12:20:02+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,354.01,151,30,12.103,83.628,94.354,72.7,2400.0,,925.703
2026-08-14T12:20:04+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,356.28,152,30,13.226,75.902,99.082,71.6,2400.0,,924.188
2026-08-14T12:20:06+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,358.452,153,30,13.828,68.625,102.672,73.25,2400.0,,925.812
2026-08-14T12:20:09+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,360.886,154,30,12.339,80.91,95.392,72.7,2400.0,,924.203
2026-08-14T12:20:11+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,363.455,155,30,11.689,82.255,109.13,72.15,2400.0,,924.203
2026-08-14T12:20:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,366.005,156,30,11.774,82.509,97.891,72.15,2400.0,,925.828
2026-08-14T12:20:16+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,368.342,157,30,12.851,81.089,94.389,71.6,2400.0,,925.828
2026-08-14T12:20:19+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,370.516,158,30,13.813,69.702,86.14,73.25,2400.0,,924.203
2026-08-14T12:20:21+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,372.909,159,30,12.552,80.989,118.349,73.25,2400.0,,924.094
2026-08-14T12:20:23+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,375.254,160,30,12.805,81.501,104.28,71.6,2400.0,,925.812
2026-08-14T12:20:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,377.445,161,30,13.705,76.366,88.048,72.15,2400.0,,925.812
2026-08-14T12:20:28+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,379.734,162,30,13.125,80.728,84.773,72.7,2400.0,,925.812
2026-08-14T12:20:30+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,382.144,163,30,12.456,81.306,94.124,73.25,2400.0,,925.812
2026-08-14T12:20:33+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,384.849,164,30,11.104,81.965,137.247,73.25,2400.0,,925.438
2026-08-14T12:20:35+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,387.315,165,30,12.177,81.514,103.227,71.6,2400.0,,925.672
2026-08-14T12:20:38+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,389.522,166,30,13.606,68.994,89.734,73.25,2400.0,,924.188
2026-08-14T12:20:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,392.286,167,30,10.864,68.934,177.905,72.15,2400.0,,925.469
2026-08-14T12:20:43+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,395.226,168,30,10.213,85.49,178.056,72.15,2400.0,,924.078
2026-08-14T12:20:46+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,398.149,169,30,10.273,91.12,174.3,73.25,2400.0,,925.703
2026-08-14T12:20:50+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,402.295,170,30,7.24,142.499,200.604,73.25,2400.0,,927.031
2026-08-14T12:20:55+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,406.948,171,30,6.451,156.742,272.63,72.15,2400.0,,925.047
2026-08-14T12:20:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,409.834,172,30,10.402,82.228,165.307,73.25,2400.0,,922.859
2026-08-14T12:21:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,412.488,173,30,11.315,84.342,127.922,71.6,2400.0,,924.531
2026-08-14T12:21:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,414.72,174,30,13.45,69.359,101.878,72.15,2400.0,,923.766
2026-08-14T12:21:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,416.795,175,30,14.484,67.45,84.941,71.6,2400.0,,923.938
2026-08-14T12:21:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,419.363,176,30,11.696,84.279,115.746,72.15,2400.0,,924.141
2026-08-14T12:21:10+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,421.643,177,30,13.167,77.958,87.933,72.15,2400.0,,925.781
2026-08-14T12:21:12+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,423.767,178,30,14.141,66.88,98.222,72.7,2400.0,,927.344
2026-08-14T12:21:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,426.169,179,30,12.504,83.934,96.844,71.6,2400.0,,925.781
2026-08-14T12:21:17+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,428.697,180,30,11.88,84.116,84.939,72.7,2400.0,,924.156
2026-08-14T12:21:19+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,431.362,181,30,11.264,85.171,121.139,73.25,2400.0,,925.781
2026-08-14T12:21:22+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,433.765,182,30,12.498,80.888,91.274,72.15,2400.0,,925.719
2026-08-14T12:21:24+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,435.942,183,30,13.798,69.171,88.308,72.15,2400.0,,924.094
2026-08-14T12:21:26+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,438.18,184,30,13.417,71.5,96.024,72.7,2400.0,,924.094
2026-08-14T12:21:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,440.566,185,30,12.59,82.896,100.136,73.25,2400.0,,925.734
2026-08-14T12:21:31+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,442.837,186,30,13.224,75.938,91.931,72.7,2400.0,,925.484
2026-08-14T12:21:33+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,445.155,187,30,12.956,81.143,96.59,72.15,2400.0,,925.75
2026-08-14T12:21:36+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,447.553,188,30,12.522,80.827,88.56,73.25,2400.0,,925.781
2026-08-14T12:21:38+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,450.085,189,30,11.858,81.84,106.16,72.7,2400.0,,925.781
2026-08-14T12:21:41+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,452.611,190,30,11.887,81.443,107.418,73.8,2400.0,,924.266
2026-08-14T12:21:43+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,454.752,191,30,14.031,66.695,88.351,73.8,2400.0,,924.016
2026-08-14T12:21:45+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,456.863,192,30,14.225,65.596,89.565,72.7,2400.0,,925.688
2026-08-14T12:21:47+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,459.383,193,30,11.918,84.238,100.779,73.8,2400.0,,924.125
2026-08-14T12:21:50+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,461.557,194,30,13.814,69.957,90.512,72.7,2400.0,,927.328
2026-08-14T12:21:53+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,465.317,195,30,7.984,94.19,234.283,72.7,2400.0,,925.688
2026-08-14T12:21:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,467.75,196,30,12.34,81.448,109.827,71.05,2400.0,,925.797
2026-08-14T12:21:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,470.319,197,30,11.691,82.868,111.735,71.6,2400.0,,924.172
2026-08-14T12:22:01+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,472.896,198,30,11.65,82.79,105.724,72.7,2400.0,,925.391
2026-08-14T12:22:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,475.137,199,30,13.4,70.372,99.949,72.7,2400.0,,927.25
2026-08-14T12:22:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,477.267,200,30,14.102,69.273,82.495,72.7,2400.0,,924.109
2026-08-14T12:22:08+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,479.768,201,30,12.005,81.492,124.401,72.7,2400.0,,925.75
2026-08-14T12:22:10+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,482.079,202,30,12.997,78.41,96.023,71.05,2400.0,,924.156
2026-08-14T12:22:12+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,484.306,203,30,13.485,70.283,101.096,72.15,2400.0,,924.203
2026-08-14T12:22:15+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,486.754,204,30,12.267,84.196,90.417,72.7,2400.0,,928.891
2026-08-14T12:22:17+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,489.472,205,30,11.048,83.952,99.52,72.7,2400.0,,925.547
2026-08-14T12:22:20+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,492.068,206,30,11.568,84.761,103.182,71.6,2400.0,,925.562
2026-08-14T12:22:22+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,494.388,207,30,12.943,82.146,94.094,73.25,2400.0,,923.969
2026-08-14T12:22:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,496.544,208,30,13.932,68.091,85.463,73.8,2400.0,,924.109
2026-08-14T12:22:27+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,498.886,209,30,12.826,81.16,90.451,73.8,2400.0,,923.422
2026-08-14T12:22:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,501.338,210,30,12.248,80.982,137.458,72.7,2400.0,,924.109
2026-08-14T12:22:32+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,504.092,211,30,10.902,81.268,277.1,72.15,2400.0,,925.719
2026-08-14T12:22:35+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,506.801,212,30,11.085,81.313,201.031,72.7,2400.0,,925.719
2026-08-14T12:22:37+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,509.188,213,30,12.585,81.263,85.665,71.6,2400.0,,925.719
2026-08-14T12:22:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,511.736,214,30,11.784,82.448,99.103,73.8,2400.0,,925.719
2026-08-14T12:22:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,514.263,215,30,11.882,84.284,101.052,73.25,2400.0,,925.719
2026-08-14T12:22:44+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,516.476,216,30,13.576,68.174,96.31,73.25,2400.0,,924.094
2026-08-14T12:22:47+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,518.611,217,30,14.064,66.137,96.126,72.7,2400.0,,925.75
2026-08-14T12:22:49+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,521.104,218,30,12.044,83.898,101.857,73.25,2400.0,,925.766
2026-08-14T12:22:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,523.351,219,30,13.366,75.062,114.941,73.25,2400.0,,925.266
2026-08-14T12:22:54+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,525.628,220,30,13.192,79.437,92.024,72.7,2400.0,,925.734
2026-08-14T12:22:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,528.03,221,30,12.499,80.895,93.14,73.8,2400.0,,925.75
2026-08-14T12:22:59+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,530.613,222,30,11.626,82.829,101.508,72.15,2400.0,,925.75
2026-08-14T12:23:01+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,533.184,223,30,11.681,84.05,94.595,73.25,2400.0,,925.75
2026-08-14T12:23:04+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,535.515,224,30,12.882,83.943,104.685,73.8,2400.0,,925.75
2026-08-14T12:23:06+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,537.657,225,30,14.024,68.976,88.924,72.7,2400.0,,924.125
2026-08-14T12:23:08+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,540.199,226,30,11.81,81.323,102.026,72.7,2400.0,,924.125
2026-08-14T12:23:10+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,542.486,227,30,13.133,75.983,106.097,72.7,2400.0,,924.188
2026-08-14T12:23:13+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,544.64,228,30,13.941,68.117,92.722,72.7,2400.0,,924.188
2026-08-14T12:23:15+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,546.994,229,30,12.761,81.881,87.918,73.8,2400.0,,925.859
2026-08-14T12:23:18+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,549.558,230,30,11.709,84.575,105.325,72.15,2400.0,,925.859
2026-08-14T12:23:20+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,552.104,231,30,11.793,82.335,89.406,73.25,2400.0,,924.234
2026-08-14T12:23:23+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,554.507,232,30,12.497,83.464,98.108,73.25,2400.0,,924.234
2026-08-14T12:23:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,556.644,233,30,14.057,67.856,84.919,72.15,2400.0,,924.234
2026-08-14T12:23:27+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,559.079,234,30,12.33,80.639,103.394,72.15,2400.0,,925.844
2026-08-14T12:23:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,561.401,235,30,12.933,81.491,88.724,73.25,2400.0,,925.859
2026-08-14T12:23:32+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,563.626,236,30,13.498,74.787,110.476,73.8,2400.0,,925.859
2026-08-14T12:23:34+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,565.957,237,30,12.887,82.068,95.013,72.7,2400.0,,925.859
2026-08-14T12:23:36+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,568.411,238,30,12.235,83.989,85.86,72.7,2400.0,,925.859
2026-08-14T12:23:39+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,571.028,239,30,11.474,84.762,105.017,72.15,2400.0,,925.859
2026-08-14T12:23:41+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,573.428,240,30,12.514,81.209,85.465,74.35,2400.0,,925.859
2026-08-14T12:23:44+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,575.63,241,30,13.639,67.934,97.135,72.7,2400.0,,924.234
2026-08-14T12:23:46+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,577.812,242,30,13.765,68.578,90.855,74.35,2400.0,,925.859
2026-08-14T12:23:48+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,580.406,243,30,11.575,82.405,110.318,72.7,2400.0,,924.172
2026-08-14T12:23:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,582.562,244,30,13.93,69.482,88.105,72.15,2400.0,,925.812
2026-08-14T12:23:53+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,584.77,245,30,13.597,68.496,86.94,72.7,2400.0,,927.422
2026-08-14T12:23:55+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,587.128,246,30,12.736,80.782,87.916,73.25,2400.0,,925.891
2026-08-14T12:23:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,590.283,247,30,9.517,82.719,230.339,73.25,2400.0,,924.891
2026-08-14T12:24:01+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,593.039,248,30,10.896,84.22,126.201,73.8,2400.0,,925.641
2026-08-14T12:24:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,595.499,249,30,12.206,81.08,118.354,72.15,2400.0,,925.734
2026-08-14T12:24:06+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,597.626,250,30,14.121,67.642,87.058,72.15,2400.0,,924.188
